date,year,month,period,region,customer_segment,product_category,product_id,units_sold,list_price,net_price,discount_pct,cost_per_unit,gross_margin_pct,revenue,gross_profit,marketing_campaign_flag,marketing_spend,competitor_price_index,category_market_index,inflation_index,season_index,order_frequency,_true_elasticity
2025-05-01,2025,5,29,North,Homeowners,Residential Filters,RES-004,2,36.95,35.77,0.0319,22.69,0.3655,71.54,26.15,0,0.0,0.9075,0.9512,1.0564,1.09,5.509,-1.6731
2025-06-01,2025,6,30,North,Homeowners,Residential Filters,RES-004,4,33.14,29.21,0.1188,22.69,0.223,116.82,26.05,0,0.0,0.8737,0.9612,1.05,1.1559,6.105,-1.6731
2025-07-01,2025,7,31,North,Homeowners,Residential Filters,RES-004,4,31.11,28.78,0.075,22.69,0.2114,115.11,24.33,0,0.0,0.821,0.9538,1.0566,1.18,4.39,-1.6731
2025-08-01,2025,8,32,North,Homeowners,Residential Filters,RES-004,3,38.5,34.61,0.1012,22.69,0.3443,103.82,35.74,0,0.0,0.9187,0.9321,1.0705,1.1559,4.527,-1.6731
2025-09-01,2025,9,33,North,Homeowners,Residential Filters,RES-004,5,33.17,30.38,0.0841,22.69,0.2531,151.92,38.45,1,10403.19,0.9204,0.9316,1.066,1.09,2.946,-1.6731
2025-10-01,2025,10,34,North,Homeowners,Residential Filters,RES-004,3,39.35,37.7,0.042,22.69,0.398,113.09,45.01,0,0.0,0.9728,0.9748,1.072,1.0,4.943,-1.6731
2025-11-01,2025,11,35,North,Homeowners,Residential Filters,RES-004,2,38.13,36.11,0.0531,22.69,0.3715,72.22,26.83,1,11634.75,0.8924,1.014,1.0725,0.91,6.299,-1.6731
2025-12-01,2025,12,36,North,Homeowners,Residential Filters,RES-004,2,36.36,33.43,0.0806,22.69,0.3211,66.86,21.47,0,0.0,0.9412,1.0089,1.0752,0.8441,4.591,-1.6731
2023-01-01,2023,1,1,North,Homeowners,Residential Filters,RES-005,2,31.26,29.08,0.0699,18.09,0.3779,58.15,21.98,0,0.0,0.9783,1.0475,0.9944,0.82,6.695,-1.6731
2023-02-01,2023,2,2,North,Homeowners,Residential Filters,RES-005,3,26.37,23.12,0.1234,18.09,0.2175,69.35,15.08,0,0.0,0.9499,1.0393,1.0039,0.8441,5.413,-1.6731
2023-03-01,2023,3,3,North,Homeowners,Residential Filters,RES-005,2,32.5,29.36,0.0966,18.09,0.384,58.73,22.55,0,0.0,0.9966,1.0357,0.9954,0.91,6.699,-1.6731
2023-04-01,2023,4,4,North,Homeowners,Residential Filters,RES-005,2,30.02,28.77,0.0415,18.09,0.3713,57.54,21.37,0,0.0,1.058,1.0269,1.0086,1.0,7.435,-1.6731
2023-05-01,2023,5,5,North,Homeowners,Residential Filters,RES-005,3,28.95,25.79,0.1091,18.09,0.2986,77.36,23.1,0,0.0,1.0561,1.0296,1.0073,1.09,4.503,-1.6731
2023-06-01,2023,6,6,North,Homeowners,Residential Filters,RES-005,3,29.85,26.48,0.1128,18.09,0.317,79.45,25.18,0,0.0,1.0421,1.0256,1.0216,1.1559,6.713,-1.6731
2023-07-01,2023,7,7,North,Homeowners,Residential Filters,RES-005,5,27.62,23.76,0.1397,18.09,0.2388,118.81,28.37,1,9999.52,1.0609,1.032,1.0114,1.18,5.669,-1.6731
2023-08-01,2023,8,8,North,Homeowners,Residential Filters,RES-005,4,29.69,25.5,0.141,18.09,0.2908,102.02,29.67,0,0.0,1.0633,1.0416,1.0183,1.1559,4.085,-1.6731
2023-09-01,2023,9,9,North,Homeowners,Residential Filters,RES-005,4,26.15,24.83,0.0503,18.09,0.2716,99.33,26.98,0,0.0,1.0251,0.9661,1.0104,1.09,4.402,-1.6731
2023-10-01,2023,10,10,North,Homeowners,Residential Filters,RES-005,4,26.6,23.95,0.0994,18.09,0.2449,95.82,23.47,1,13375.59,1.0483,1.0681,1.0263,1.0,4.488,-1.6731
2023-11-01,2023,11,11,North,Homeowners,Residential Filters,RES-005,3,30.38,28.2,0.072,18.09,0.3585,84.59,30.33,0,0.0,1.0835,1.0155,1.0323,0.91,7.342,-1.6731
2023-12-01,2023,12,12,North,Homeowners,Residential Filters,RES-005,2,31.36,28.25,0.0993,18.09,0.3597,56.5,20.32,0,0.0,1.0518,1.0334,1.0231,0.8441,3.568,-1.6731
2024-01-01,2024,1,13,North,Homeowners,Residential Filters,RES-005,3,26.42,25.69,0.0279,18.09,0.2959,77.06,22.8,1,5956.06,1.0348,0.9642,1.024,0.82,7.715,-1.6731
2024-02-01,2024,2,14,North,Homeowners,Residential Filters,RES-005,3,29.1,28.32,0.0267,18.09,0.3613,84.96,30.7,1,7523.47,1.048,1.0073,1.0287,0.8441,4.229,-1.6731
2024-03-01,2024,3,15,North,Homeowners,Residential Filters,RES-005,3,27.16,23.9,0.1201,18.09,0.2433,71.7,17.44,1,7220.96,1.0074,1.0002,1.0261,0.91,4.776,-1.6731
2024-04-01,2024,4,16,North,Homeowners,Residential Filters,RES-005,3,30.59,29.34,0.0408,18.09,0.3835,88.02,33.76,0,0.0,0.9842,0.9848,1.0281,1.0,5.596,-1.6731
2024-05-01,2024,5,17,North,Homeowners,Residential Filters,RES-005,4,30.97,28.6,0.0765,18.09,0.3675,114.39,42.04,1,15305.09,1.0725,0.9944,1.0337,1.09,6.275,-1.6731
2024-06-01,2024,6,18,North,Homeowners,Residential Filters,RES-005,3,26.58,26.45,0.0051,18.09,0.3161,79.34,25.08,0,0.0,1.0443,0.9812,1.0257,1.1559,1.9,-1.6731
2024-07-01,2024,7,19,North,Homeowners,Residential Filters,RES-005,4,29.51,27.28,0.0756,18.09,0.337,109.12,36.77,0,0.0,1.0327,0.9799,1.0268,1.18,5.866,-1.6731
2024-08-01,2024,8,20,North,Homeowners,Residential Filters,RES-005,3,32.03,28.91,0.0974,18.09,0.3744,86.74,32.48,0,0.0,0.9597,0.9944,1.0311,1.1559,7.02,-1.6731
2024-09-01,2024,9,21,North,Homeowners,Residential Filters,RES-005,3,31.72,29.35,0.0746,18.09,0.3838,88.05,33.79,0,0.0,1.0211,0.971,1.0328,1.09,5.861,-1.6731
2024-10-01,2024,10,22,North,Homeowners,Residential Filters,RES-005,4,26.8,24.1,0.1008,18.09,0.2494,96.38,24.04,1,18643.06,0.9612,0.9449,1.0406,1.0,6.126,-1.6731
2024-11-01,2024,11,23,North,Homeowners,Residential Filters,RES-005,3,29.6,26.13,0.1174,18.09,0.3077,78.38,24.12,0,0.0,0.9402,0.9464,1.0411,0.91,3.804,-1.6731
2024-12-01,2024,12,24,North,Homeowners,Residential Filters,RES-005,2,31.47,28.59,0.0915,18.09,0.3674,57.19,21.01,0,0.0,0.9512,0.9735,1.0479,0.8441,3.685,-1.6731
2025-01-01,2025,1,25,North,Homeowners,Residential Filters,RES-005,2,32.77,29.94,0.0862,18.09,0.396,59.89,23.71,0,0.0,0.9876,0.9614,1.0528,0.82,5.057,-1.6731
2025-02-01,2025,2,26,North,Homeowners,Residential Filters,RES-005,3,25.88,25.35,0.0202,18.09,0.2866,76.06,21.8,1,5903.88,0.9333,0.9349,1.045,0.8441,4.325,-1.6731
2025-03-01,2025,3,27,North,Homeowners,Residential Filters,RES-005,3,31.47,28.32,0.1001,18.09,0.3614,84.96,30.7,0,0.0,0.9906,0.9399,1.0539,0.91,6.717,-1.6731
2025-04-01,2025,4,28,North,Homeowners,Residential Filters,RES-005,3,29.83,28.99,0.0281,18.09,0.3761,86.98,32.72,0,0.0,0.9467,0.956,1.0543,1.0,4.897,-1.6731
2025-05-01,2025,5,29,North,Homeowners,Residential Filters,RES-005,3,30.66,28.11,0.0833,18.09,0.3565,84.32,30.05,0,0.0,1.0272,0.9245,1.06,1.09,5.893,-1.6731
2025-06-01,2025,6,30,North,Homeowners,Residential Filters,RES-005,4,32.16,29.37,0.0869,18.09,0.3841,117.47,45.12,1,18103.99,0.9741,0.9132,1.0684,1.1559,6.493,-1.6731
2025-07-01,2025,7,31,North,Homeowners,Residential Filters,RES-005,4,28.77,27.73,0.0362,18.09,0.3477,110.91,38.56,0,0.0,0.9503,0.9824,1.0537,1.18,5.21,-1.6731
2025-08-01,2025,8,32,North,Homeowners,Residential Filters,RES-005,4,27.51,25.39,0.0768,18.09,0.2877,101.57,29.23,0,0.0,0.931,0.9748,1.0571,1.1559,5.057,-1.6731
2025-09-01,2025,9,33,North,Homeowners,Residential Filters,RES-005,3,30.11,26.14,0.1318,18.09,0.3082,78.43,24.17,0,0.0,0.9872,0.9741,1.0647,1.09,3.319,-1.6731
2025-10-01,2025,10,34,North,Homeowners,Residential Filters,RES-005,4,26.96,24.25,0.1005,18.09,0.254,96.99,24.64,0,0.0,1.0261,0.9434,1.0682,1.0,6.63,-1.6731
2025-11-01,2025,11,35,North,Homeowners,Residential Filters,RES-005,2,30.97,29.2,0.0572,18.09,0.3806,58.41,22.23,0,0.0,0.9399,0.966,1.0628,0.91,5.74,-1.6731
2025-12-01,2025,12,36,North,Homeowners,Residential Filters,RES-005,2,27.23,25.16,0.0759,18.09,0.2812,50.33,14.16,0,0.0,0.9462,0.965,1.0654,0.8441,4.555,-1.6731
2023-01-01,2023,1,1,North,Homeowners,Residential Filters,RES-006,3,30.55,27.17,0.1106,20.51,0.2452,81.51,19.99,1,9299.77,0.9817,1.0293,0.9921,0.82,4.562,-1.6731
2023-02-01,2023,2,2,North,Homeowners,Residential Filters,RES-006,2,32.64,31.5,0.035,20.51,0.349,63.0,21.99,0,0.0,0.9117,1.0438,0.9964,0.8441,5.37,-1.6731
2023-03-01,2023,3,3,North,Homeowners,Residential Filters,RES-006,2,32.25,32.25,0.0,20.51,0.3642,64.5,23.49,0,0.0,0.9797,1.0595,1.0033,0.91,2.469,-1.6731
2023-04-01,2023,4,4,North,Homeowners,Residential Filters,RES-006,3,31.47,27.99,0.1106,20.51,0.2673,83.97,22.45,0,0.0,0.962,1.0272,1.0093,1.0,6.457,-1.6731
2023-05-01,2023,5,5,North,Homeowners,Residential Filters,RES-006,3,30.28,29.4,0.0291,20.51,0.3026,88.21,26.69,0,0.0,0.9894,1.0173,1.0057,1.09,5.245,-1.6731
2023-06-01,2023,6,6,North,Homeowners,Residential Filters,RES-006,3,31.65,29.08,0.0814,20.51,0.2948,87.23,25.71,0,0.0,0.977,1.0523,1.0036,1.1559,4.216,-1.6731
2023-07-01,2023,7,7,North,Homeowners,Residential Filters,RES-006,4,30.87,28.11,0.0895,20.51,0.2705,112.43,30.41,1,16830.99,0.9582,1.0449,1.0086,1.18,5.577,-1.6731
2023-08-01,2023,8,8,North,Homeowners,Residential Filters,RES-006,3,33.77,31.56,0.0653,20.51,0.3503,94.68,33.16,0,0.0,0.9818,1.0172,1.0201,1.1559,7.252,-1.6731
2023-09-01,2023,9,9,North,Homeowners,Residential Filters,RES-006,5,29.51,24.33,0.1757,20.51,0.1571,121.64,19.1,1,14320.83,0.9808,1.0126,1.0114,1.09,5.027,-1.6731
2023-10-01,2023,10,10,North,Homeowners,Residential Filters,RES-006,3,33.65,32.42,0.0363,20.51,0.3676,97.27,35.75,0,0.0,0.9919,1.0231,1.0123,1.0,6.543,-1.6731
2023-11-01,2023,11,11,North,Homeowners,Residential Filters,RES-006,2,28.87,26.07,0.0969,20.51,0.2134,52.14,11.13,0,0.0,1.0492,1.0339,1.0213,0.91,4.02,-1.6731
2023-12-01,2023,12,12,North,Homeowners,Residential Filters,RES-006,2,34.53,30.65,0.1125,20.51,0.3309,61.29,20.28,0,0.0,1.0129,1.034,1.0146,0.8441,5.529,-1.6731
2024-01-01,2024,1,13,North,Homeowners,Residential Filters,RES-006,3,28.42,26.35,0.073,20.51,0.2217,79.04,17.52,1,12232.71,0.9965,0.9981,1.0228,0.82,5.731,-1.6731
2024-02-01,2024,2,14,North,Homeowners,Residential Filters,RES-006,3,31.44,29.15,0.0728,20.51,0.2966,87.45,25.93,0,0.0,1.0112,1.005,1.0273,0.8441,2.857,-1.6731
2024-03-01,2024,3,15,North,Homeowners,Residential Filters,RES-006,2,32.98,32.78,0.006,20.51,0.3745,65.56,24.55,0,0.0,0.9778,1.0139,1.0338,0.91,4.887,-1.6731
2024-04-01,2024,4,16,North,Homeowners,Residential Filters,RES-006,3,34.15,34.12,0.0007,20.51,0.399,102.36,40.85,1,11532.36,0.9591,1.0096,1.0356,1.0,4.149,-1.6731
2024-05-01,2024,5,17,North,Homeowners,Residential Filters,RES-006,3,34.09,31.5,0.0759,20.51,0.3491,94.51,32.99,0,0.0,0.9908,1.0034,1.0338,1.09,4.89,-1.6731
2024-06-01,2024,6,18,North,Homeowners,Residential Filters,RES-006,3,30.38,26.0,0.1441,20.51,0.2113,78.0,16.48,0,0.0,0.9971,0.9575,1.0289,1.1559,5.239,-1.6731
2024-07-01,2024,7,19,North,Homeowners,Residential Filters,RES-006,3,31.5,30.23,0.0403,20.51,0.3216,90.68,29.16,0,0.0,0.9695,0.9774,1.0409,1.18,4.37,-1.6731
2024-08-01,2024,8,20,North,Homeowners,Residential Filters,RES-006,4,34.81,32.08,0.0783,20.51,0.3609,128.34,46.31,1,12850.97,0.9739,0.9577,1.0466,1.1559,5.548,-1.6731
2024-09-01,2024,9,21,North,Homeowners,Residential Filters,RES-006,3,31.89,28.97,0.0913,20.51,0.2923,86.92,25.4,0,0.0,0.9531,0.9932,1.0389,1.09,3.767,-1.6731
2024-10-01,2024,10,22,North,Homeowners,Residential Filters,RES-006,4,28.47,27.26,0.0424,20.51,0.2478,109.04,27.02,0,0.0,0.9807,0.9398,1.0474,1.0,4.652,-1.6731
2024-11-01,2024,11,23,North,Homeowners,Residential Filters,RES-006,4,28.11,25.61,0.0891,20.51,0.1993,102.44,20.41,0,0.0,0.9364,0.9381,1.0485,0.91,4.26,-1.6731
2024-12-01,2024,12,24,North,Homeowners,Residential Filters,RES-006,3,27.82,26.72,0.0395,20.51,0.2326,80.17,18.65,1,6378.68,0.8771,0.9757,1.0457,0.8441,4.535,-1.6731
2025-01-01,2025,1,25,North,Homeowners,Residential Filters,RES-006,2,34.41,30.01,0.1279,20.51,0.3167,60.02,19.01,1,18231.87,0.8829,0.9651,1.0507,0.82,5.723,-1.6731
2025-02-01,2025,2,26,North,Homeowners,Residential Filters,RES-006,3,34.19,32.35,0.0538,20.51,0.3661,97.05,35.53,1,16961.44,0.9485,0.9017,1.049,0.8441,4.819,-1.6731
2025-03-01,2025,3,27,North,Homeowners,Residential Filters,RES-006,2,30.56,29.75,0.0264,20.51,0.3108,59.51,18.49,0,0.0,0.9429,0.9602,1.0482,0.91,3.979,-1.6731
2025-04-01,2025,4,28,North,Homeowners,Residential Filters,RES-006,4,34.73,30.57,0.1196,20.51,0.3292,122.28,40.26,1,10440.29,0.8807,0.9863,1.0495,1.0,5.16,-1.6731
2025-05-01,2025,5,29,North,Homeowners,Residential Filters,RES-006,3,31.46,30.25,0.0385,20.51,0.3221,90.75,29.23,0,0.0,0.9084,0.9355,1.0474,1.09,3.037,-1.6731
2025-06-01,2025,6,30,North,Homeowners,Residential Filters,RES-006,3,30.96,29.26,0.0549,20.51,0.2991,87.77,26.25,1,10632.66,0.9076,0.965,1.0515,1.1559,5.458,-1.6731
2025-07-01,2025,7,31,North,Homeowners,Residential Filters,RES-006,2,35.15,33.61,0.044,20.51,0.3898,67.21,26.2,0,0.0,0.89,0.964,1.0593,1.18,4.917,-1.6731
2025-08-01,2025,8,32,North,Homeowners,Residential Filters,RES-006,3,34.13,32.23,0.0556,20.51,0.3638,96.69,35.17,0,0.0,0.8977,0.9778,1.0634,1.1559,5.326,-1.6731
2025-09-01,2025,9,33,North,Homeowners,Residential Filters,RES-006,4,30.04,25.44,0.1529,20.51,0.1941,101.78,19.75,0,0.0,0.9214,0.9949,1.0691,1.09,4.527,-1.6731
2025-10-01,2025,10,34,North,Homeowners,Residential Filters,RES-006,2,32.41,29.62,0.0862,20.51,0.3076,59.23,18.22,0,0.0,0.9262,0.95,1.0647,1.0,5.669,-1.6731
2025-11-01,2025,11,35,North,Homeowners,Residential Filters,RES-006,2,33.53,29.95,0.1068,20.51,0.3153,59.9,18.88,0,0.0,0.9384,0.9739,1.0704,0.91,7.857,-1.6731
2025-12-01,2025,12,36,North,Homeowners,Residential Filters,RES-006,2,31.49,29.38,0.0669,20.51,0.302,58.76,17.75,0,0.0,0.8916,0.9931,1.0724,0.8441,6.627,-1.6731
2023-01-01,2023,1,1,North,Homeowners,Commercial Systems,COM-001,3,126.72,106.94,0.1561,72.45,0.3225,320.82,103.47,1,3474.09,1.0457,1.0432,0.9999,0.82,5.898,-1.1154
2023-02-01,2023,2,2,North,Homeowners,Commercial Systems,COM-001,2,121.13,108.53,0.1041,72.45,0.3324,217.05,72.15,0,0.0,1.0042,1.0131,0.9947,0.8441,2.078,-1.1154
2023-03-01,2023,3,3,North,Homeowners,Commercial Systems,COM-001,3,117.02,106.12,0.0932,72.45,0.3173,318.35,101.0,0,0.0,1.0341,1.0311,1.0047,0.91,4.645,-1.1154
2023-04-01,2023,4,4,North,Homeowners,Commercial Systems,COM-001,3,112.88,98.78,0.1249,72.45,0.2666,296.34,79.0,0,0.0,1.0418,1.0761,1.0024,1.0,4.007,-1.1154
2023-05-01,2023,5,5,North,Homeowners,Commercial Systems,COM-001,4,125.3,111.34,0.1114,72.45,0.3493,445.35,155.56,0,0.0,1.0519,1.0116,1.0141,1.09,5.64,-1.1154
2023-06-01,2023,6,6,North,Homeowners,Commercial Systems,COM-001,3,116.9,104.24,0.1083,72.45,0.305,312.72,95.37,0,0.0,1.0022,1.005,1.019,1.1559,5.656,-1.1154
2023-07-01,2023,7,7,North,Homeowners,Commercial Systems,COM-001,3,119.55,110.87,0.0726,72.45,0.3465,332.6,115.25,0,0.0,1.056,1.0275,1.0108,1.18,2.827,-1.1154
2023-08-01,2023,8,8,North,Homeowners,Commercial Systems,COM-001,4,121.49,112.43,0.0745,72.45,0.3556,449.72,159.93,1,8998.69,1.0456,0.9854,1.01,1.1559,5.664,-1.1154
2023-09-01,2023,9,9,North,Homeowners,Commercial Systems,COM-001,3,122.36,117.6,0.0389,72.45,0.3839,352.81,135.46,0,0.0,1.0437,1.0159,1.0135,1.09,5.434,-1.1154
2023-10-01,2023,10,10,North,Homeowners,Commercial Systems,COM-001,2,122.13,108.67,0.1102,72.45,0.3333,217.35,72.45,0,0.0,1.0714,1.039,1.0147,1.0,7.052,-1.1154
2023-11-01,2023,11,11,North,Homeowners,Commercial Systems,COM-001,2,107.32,97.1,0.0953,72.45,0.2539,194.19,49.3,0,0.0,1.0394,1.0075,1.0278,0.91,4.242,-1.1154
2023-12-01,2023,12,12,North,Homeowners,Commercial Systems,COM-001,3,124.36,112.74,0.0935,72.45,0.3574,338.21,120.87,1,10174.85,1.0522,1.0234,1.0216,0.8441,5.329,-1.1154
2024-01-01,2024,1,13,North,Homeowners,Commercial Systems,COM-001,2,130.29,118.09,0.0936,72.45,0.3865,236.18,91.28,0,0.0,1.0192,1.0108,1.0249,0.82,7.848,-1.1154
2024-02-01,2024,2,14,North,Homeowners,Commercial Systems,COM-001,2,127.13,118.99,0.064,72.45,0.3911,237.97,93.08,0,0.0,1.1095,0.9975,1.0287,0.8441,4.778,-1.1154
2024-03-01,2024,3,15,North,Homeowners,Commercial Systems,COM-001,2,130.96,118.52,0.095,72.45,0.3887,237.05,92.15,0,0.0,1.0313,0.994,1.0427,0.91,4.337,-1.1154
2024-04-01,2024,4,16,North,Homeowners,Commercial Systems,COM-001,2,115.54,108.93,0.0572,72.45,0.3349,217.86,72.97,0,0.0,1.0317,0.9949,1.0349,1.0,3.909,-1.1154
2024-05-01,2024,5,17,North,Homeowners,Commercial Systems,COM-001,2,128.73,116.63,0.094,72.45,0.3788,233.27,88.37,0,0.0,1.0412,0.9769,1.0307,1.09,6.761,-1.1154
2024-06-01,2024,6,18,North,Homeowners,Commercial Systems,COM-001,3,128.77,114.56,0.1103,72.45,0.3676,343.67,126.33,1,4526.92,0.9619,0.9727,1.0323,1.1559,3.907,-1.1154
2024-07-01,2024,7,19,North,Homeowners,Commercial Systems,COM-001,3,113.35,105.07,0.073,72.45,0.3105,315.22,97.88,0,0.0,1.0195,0.9935,1.0405,1.18,7.745,-1.1154
2024-08-01,2024,8,20,North,Homeowners,Commercial Systems,COM-001,4,108.34,98.12,0.0944,72.45,0.2616,392.46,102.66,0,0.0,0.9972,0.977,1.0372,1.1559,5.859,-1.1154
2024-09-01,2024,9,21,North,Homeowners,Commercial Systems,COM-001,3,115.64,102.45,0.114,72.45,0.2928,307.35,90.01,0,0.0,0.9936,0.9386,1.0408,1.09,4.942,-1.1154
2024-10-01,2024,10,22,North,Homeowners,Commercial Systems,COM-001,2,118.85,112.62,0.0525,72.45,0.3567,225.23,80.34,0,0.0,0.9986,0.994,1.0423,1.0,5.725,-1.1154
2024-11-01,2024,11,23,North,Homeowners,Commercial Systems,COM-001,3,119.73,106.63,0.1094,72.45,0.3206,319.89,102.54,0,0.0,1.0117,1.0049,1.0415,0.91,5.214,-1.1154
2024-12-01,2024,12,24,North,Homeowners,Commercial Systems,COM-001,2,117.94,108.38,0.0811,72.45,0.3315,216.76,71.86,0,0.0,0.943,0.9684,1.0439,0.8441,5.481,-1.1154
2025-01-01,2025,1,25,North,Homeowners,Commercial Systems,COM-001,2,131.05,119.12,0.091,72.45,0.3918,238.25,93.35,0,0.0,0.9747,0.9429,1.0436,0.82,4.092,-1.1154
2025-02-01,2025,2,26,North,Homeowners,Commercial Systems,COM-001,2,125.5,120.08,0.0432,72.45,0.3966,240.15,95.25,0,0.0,0.9461,0.9872,1.0481,0.8441,6.331,-1.1154
2025-03-01,2025,3,27,North,Homeowners,Commercial Systems,COM-001,2,120.5,107.88,0.1047,72.45,0.3284,215.76,70.87,0,0.0,0.9499,0.9846,1.049,0.91,6.01,-1.1154
2025-04-01,2025,4,28,North,Homeowners,Commercial Systems,COM-001,1,135.29,135.29,0.0,72.45,0.4645,135.29,62.84,0,0.0,0.9565,0.9821,1.059,1.0,4.258,-1.1154
2025-05-01,2025,5,29,North,Homeowners,Commercial Systems,COM-001,3,124.14,112.9,0.0905,72.45,0.3583,338.71,121.36,0,0.0,0.9663,0.9557,1.0491,1.09,5.7,-1.1154
2025-06-01,2025,6,30,North,Homeowners,Commercial Systems,COM-001,3,131.53,126.09,0.0414,72.45,0.4254,378.27,160.92,1,7040.13,0.8564,0.9346,1.0698,1.1559,2.819,-1.1154
2025-07-01,2025,7,31,North,Homeowners,Commercial Systems,COM-001,4,125.96,109.03,0.1344,72.45,0.3355,436.13,146.34,0,0.0,0.9638,0.968,1.066,1.18,6.365,-1.1154
2025-08-01,2025,8,32,North,Homeowners,Commercial Systems,COM-001,4,129.84,127.01,0.0218,72.45,0.4296,508.06,218.26,1,14901.19,0.9403,0.9851,1.0692,1.1559,4.3,-1.1154
2025-09-01,2025,9,33,North,Homeowners,Commercial Systems,COM-001,3,123.18,115.21,0.0647,72.45,0.3711,345.63,128.28,1,17026.35,0.8744,0.9547,1.0685,1.09,7.522,-1.1154
2025-10-01,2025,10,34,North,Homeowners,Commercial Systems,COM-001,3,137.75,125.97,0.0855,72.45,0.4249,377.9,160.55,1,16638.9,0.9711,0.9928,1.069,1.0,5.64,-1.1154
2025-11-01,2025,11,35,North,Homeowners,Commercial Systems,COM-001,2,129.47,119.95,0.0735,72.45,0.396,239.91,95.01,0,0.0,0.9817,0.993,1.0765,0.91,2.34,-1.1154
2025-12-01,2025,12,36,North,Homeowners,Commercial Systems,COM-001,3,107.74,96.35,0.1057,72.45,0.2481,289.06,71.71,0,0.0,1.0062,0.9526,1.0652,0.8441,5.16,-1.1154
2023-01-01,2023,1,1,North,Homeowners,Commercial Systems,COM-002,2,120.89,97.23,0.1957,64.33,0.3384,194.47,65.8,0,0.0,1.0706,1.0362,0.9897,0.82,6.174,-1.1154
2023-02-01,2023,2,2,North,Homeowners,Commercial Systems,COM-002,2,112.63,107.43,0.0462,64.33,0.4011,214.85,86.19,1,4694.35,1.057,1.0528,1.0052,0.8441,5.437,-1.1154
2023-03-01,2023,3,3,North,Homeowners,Commercial Systems,COM-002,2,97.85,94.17,0.0376,64.33,0.3168,188.34,59.67,0,0.0,1.0789,1.0704,1.012,0.91,4.777,-1.1154
2023-04-01,2023,4,4,North,Homeowners,Commercial Systems,COM-002,2,136.14,121.95,0.1042,64.33,0.4725,243.91,115.24,1,6600.26,1.0386,1.0201,1.0102,1.0,4.914,-1.1154
2023-05-01,2023,5,5,North,Homeowners,Commercial Systems,COM-002,2,127.48,117.23,0.0804,64.33,0.4512,234.46,105.79,0,0.0,1.0723,1.0221,1.0085,1.09,4.872,-1.1154
2023-06-01,2023,6,6,North,Homeowners,Commercial Systems,COM-002,4,102.43,90.48,0.1166,64.33,0.289,361.94,104.6,0,0.0,1.0448,1.0018,1.0138,1.1559,5.146,-1.1154
2023-07-01,2023,7,7,North,Homeowners,Commercial Systems,COM-002,3,119.81,119.02,0.0066,64.33,0.4595,357.06,164.06,1,11716.5,1.0417,1.0082,1.0103,1.18,4.427,-1.1154
2023-08-01,2023,8,8,North,Homeowners,Commercial Systems,COM-002,3,110.53,98.53,0.1085,64.33,0.347,295.58,102.58,0,0.0,1.0513,1.0112,1.0063,1.1559,4.774,-1.1154
2023-09-01,2023,9,9,North,Homeowners,Commercial Systems,COM-002,3,109.83,109.83,0.0,64.33,0.4143,329.5,136.5,1,12609.45,1.0237,0.9964,1.0222,1.09,4.306,-1.1154
2023-10-01,2023,10,10,North,Homeowners,Commercial Systems,COM-002,2,119.06,111.95,0.0597,64.33,0.4253,223.9,95.23,0,0.0,1.0677,1.0526,1.0166,1.0,6.561,-1.1154
2023-11-01,2023,11,11,North,Homeowners,Commercial Systems,COM-002,3,109.52,90.98,0.1693,64.33,0.2929,272.94,79.94,0,0.0,1.0303,1.0383,1.0157,0.91,4.909,-1.1154
2023-12-01,2023,12,12,North,Homeowners,Commercial Systems,COM-002,2,106.45,101.48,0.0467,64.33,0.366,202.96,74.29,0,0.0,1.0706,1.0151,1.0258,0.8441,6.088,-1.1154
2024-01-01,2024,1,13,North,Homeowners,Commercial Systems,COM-002,2,139.56,123.13,0.1178,64.33,0.4775,246.25,117.59,1,14142.95,1.0948,1.0258,1.0223,0.82,5.849,-1.1154
2024-02-01,2024,2,14,North,Homeowners,Commercial Systems,COM-002,2,113.02,107.15,0.0519,64.33,0.3996,214.3,85.63,0,0.0,1.0495,0.9682,1.0175,0.8441,3.624,-1.1154
2024-03-01,2024,3,15,North,Homeowners,Commercial Systems,COM-002,2,107.02,98.59,0.0788,64.33,0.3475,197.18,68.51,0,0.0,1.0492,1.0271,1.0325,0.91,4.647,-1.1154
2024-04-01,2024,4,16,North,Homeowners,Commercial Systems,COM-002,2,119.01,110.96,0.0677,64.33,0.4202,221.91,93.25,0,0.0,1.0572,0.9555,1.0323,1.0,4.864,-1.1154
2024-05-01,2024,5,17,North,Homeowners,Commercial Systems,COM-002,3,109.35,92.11,0.1577,64.33,0.3016,276.34,83.34,0,0.0,1.0461,0.9895,1.0339,1.09,6.853,-1.1154
2024-06-01,2024,6,18,North,Homeowners,Commercial Systems,COM-002,3,123.14,112.69,0.0849,64.33,0.4291,338.06,145.06,1,8002.35,1.0185,1.0093,1.0465,1.1559,2.569,-1.1154
2024-07-01,2024,7,19,North,Homeowners,Commercial Systems,COM-002,3,126.79,118.79,0.0631,64.33,0.4584,356.37,163.37,1,7034.37,1.0635,0.993,1.0436,1.18,7.026,-1.1154
2024-08-01,2024,8,20,North,Homeowners,Commercial Systems,COM-002,3,123.92,111.61,0.0994,64.33,0.4236,334.83,141.82,0,0.0,1.0762,0.9837,1.0436,1.1559,4.496,-1.1154
